EventID,Data,Event,PlayerID,Time
6I-jC9qraCcMC95wo0AnbA,"{""message"":{""endSource"":""LOSE"",""level"":""level_15"",""team"":""Doori,Sir Atcha,Cloud,Marto,""}}",END_GAME,8f0b7de452d72257e578560775c77987,Sat Jan 18 2020 00:06:53 GMT+0000 (Coordinated Universal Time)
ZSPHCHbFS5q7x5_gIhMJww,"{""Level"":""level_14"",""Formation"":""Doori,Sir Atcha,Marto,Fya,""}",SELECT_LEVEL,0b5169d19638999753e3d00fc6fa7ef9,Sat Jan 18 2020 23:11:47 GMT+0000 (Coordinated Universal Time)
0-hX5sxHRQLIKUc7_Z41DA,"{""Level"":""level_16"",""Formation"":""Marto,Miko,Doori,Roxi, Yan Yan, and Gio,""}",SELECT_LEVEL,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Sun Feb 02 2020 06:34:05 GMT+0000 (Coordinated Universal Time)
d6i3HdHqHn-2i-xFE9jinw,"{""message"":{""endSource"":""LOSE"",""level"":""level_5"",""team"":""Doori,Sir Atcha,Bob,Fya,""}}",END_GAME,0b5169d19638999753e3d00fc6fa7ef9,Tue Jan 07 2020 19:42:29 GMT+0000 (Coordinated Universal Time)
5OFzQw8g_qz0FWDLr2raaQ,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_11"",""team"":""Fya,Doori,Miko,Roxi, Yan Yan, and Gio,""}}",END_GAME,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Tue Jan 21 2020 02:59:32 GMT+0000 (Coordinated Universal Time)
bqKqXhK_BZQoc4RtAMajeg,"{""Level"":""level_9"",""Formation"":""Fya,Doori,Marto,Roxi, Yan Yan, and Gio,""}",SAVE_TEAM,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Mon Jan 20 2020 17:26:44 GMT+0000 (Coordinated Universal Time)
SKLmz_ssREYelJlyngV5cw,"{""IsNewPlayer"":false}",OPEN_APP,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Thu Jan 16 2020 06:02:13 GMT+0000 (Coordinated Universal Time)
3luNPxnMs-RQTiX29I3Bgg,"{""Attempt"":129,""Level"":""level_16"",""Formation"":""Puka,Marto,Bob,Cloud,"",""Source"":""GAME_OVER""}",RETRY_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Tue Jan 28 2020 06:51:39 GMT+0000 (Coordinated Universal Time)
6qCa2NiO0LHTnuc3zZWhVA,"{""Level"":""level_4"",""Formation"":""Bob,Marto,Cloud,Sir Atcha,""}",SELECT_LEVEL,672c4c8760797b4edc0693d52938a035,Fri Jan 17 2020 02:48:13 GMT+0000 (Coordinated Universal Time)
N6bC-q0xx11JIuqMJyYpsQ,"{""Level"":""level_2"",""Formation"":""Doori,Sir Atcha,Marto,Fya,""}",SELECT_LEVEL,0b5169d19638999753e3d00fc6fa7ef9,Sat Jan 18 2020 23:31:27 GMT+0000 (Coordinated Universal Time)
uup_pWyB6_9SNK1kOM6DIA,"{""Level"":""level_12"",""Formation"":""Miko,Puka,Doori,Marto,""}",SELECT_LEVEL,E8F0D964-2BF8-4AEE-89C2-8E65A56A8338,Tue Jan 28 2020 23:14:31 GMT+0000 (Coordinated Universal Time)
fzYqAub3C3PDNiTIEg3EXg,"{""Level"":""level_16"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SELECT_LEVEL,0bcdb69da2a4dfe7bb5dbb5678e47f35,Fri Jan 24 2020 21:38:51 GMT+0000 (Coordinated Universal Time)
jD8A6TjmubVNcZTvFeKBHg,"{""Level"":""intro_1"",""Source"":""LEVEL_POPUP""}",WINDOW_CLOSED,FEDA20BA-8B6A-486C-A4A3-C08EC101899D,Tue Jan 21 2020 22:57:04 GMT+0000 (Coordinated Universal Time)
6eyaqQesn8gEE-taTRslKw,"{""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SELECT_LEVEL,0bcdb69da2a4dfe7bb5dbb5678e47f35,Fri Jan 31 2020 17:15:31 GMT+0000 (Coordinated Universal Time)
QS4iAWC3Df_lJ_fuZpQj7g,"{""IsNewPlayer"":false}",OPEN_APP,E8F0D964-2BF8-4AEE-89C2-8E65A56A8338,Wed Jan 29 2020 17:26:28 GMT+0000 (Coordinated Universal Time)
YOLfD9B3KjK41UYhud8rpw,"{""Attempt"":33,""Level"":""level_12"",""Formation"":""Shi Force,Doori,Miko,Fya,""}",START_GAME,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Tue Jan 21 2020 17:12:16 GMT+0000 (Coordinated Universal Time)
In5D3iDhEwA1Fyuv8vNy1w,"{""IsNewPlayer"":false}",OPEN_APP,6e1666b3f83fe0d7d3def47ea03467ea,Sat Jan 25 2020 00:58:18 GMT+0000 (Coordinated Universal Time)
HaX9Y3hhIj59M9lluRGZbg,"{""Level"":""level_5"",""Source"":""FORMATION_POPUP""}",WINDOW_CLOSED,672c4c8760797b4edc0693d52938a035,Sat Jan 18 2020 00:06:43 GMT+0000 (Coordinated Universal Time)
08twd6a90i9I-WHlLZXT1Q,"{""Level"":""level_2"",""Formation"":""Fya,Doori,Marto,Shi Force,""}",SELECT_LEVEL,45e70a6c1de82e89219c491af0ca215d,Tue Jan 14 2020 21:41:19 GMT+0000 (Coordinated Universal Time)
VkOX_uRlVZBnPFWXcy6PHw,"{""message"":{""endSource"":""LOSE"",""level"":""level_2"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,eaf3cb5c3c66dbabd17c130e8ac567a5,Tue Jan 07 2020 19:27:13 GMT+0000 (Coordinated Universal Time)
MDtz8CoqdYuMvLHsmZIrXA,"{""Attempt"":1,""Level"":""intro_4"",""Formation"":""Bob,Marto,Cloud,Fya,""}",START_GAME,9c7dd13e06c279e70f626c0409211ca3,Wed Jan 29 2020 02:57:30 GMT+0000 (Coordinated Universal Time)
YwpcC0EicHsdDlnWP2qaRA,"{""Level"":""level_3"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SELECT_LEVEL,DE79C290-6E94-4200-A1CD-C4CED5C7EAA7,Fri Jan 24 2020 23:45:14 GMT+0000 (Coordinated Universal Time)
2oIObkDExUJs41Fmxq7V7Q,"{""Level"":""level_4"",""Formation"":""Bob,Marto,Cloud,Fya,""}",EDIT_TEAM,eaf3cb5c3c66dbabd17c130e8ac567a5,Tue Jan 07 2020 19:43:32 GMT+0000 (Coordinated Universal Time)
nQQ83yuLW1WKP-H3YtHLug,"{""Level"":""level_6"",""Formation"":""Bob,Roxi, Yan Yan, and Gio,Cloud,Marto,""}",EDIT_TEAM,E8F0D964-2BF8-4AEE-89C2-8E65A56A8338,Tue Jan 28 2020 19:31:39 GMT+0000 (Coordinated Universal Time)
soKJElduasXWOpaNW8ze3A,"{""IsNewPlayer"":false}",OPEN_APP,0bcdb69da2a4dfe7bb5dbb5678e47f35,Tue Jan 07 2020 20:31:36 GMT+0000 (Coordinated Universal Time)
Tc-zxBw65mN3xdvbx4L_rQ,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_2"",""team"":""Fya,Puka,Cloud,Sir Atcha,""}}",END_GAME,45e70a6c1de82e89219c491af0ca215d,Sun Jan 19 2020 23:21:42 GMT+0000 (Coordinated Universal Time)
66tBYiahobROUBT-RZEz2g,"{""message"":{""endSource"":""LOSE"",""level"":""level_11"",""team"":""Miko,Marto,Roxi, Yan Yan, and Gio,Puka,""}}",END_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Fri Jan 24 2020 06:59:14 GMT+0000 (Coordinated Universal Time)
vZlFQZxlPCI56trItUVASQ,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_5"",""team"":""Cloud,Sir Atcha,Doori,Fya,""}}",END_GAME,eaf3cb5c3c66dbabd17c130e8ac567a5,Tue Jan 07 2020 19:46:39 GMT+0000 (Coordinated Universal Time)
pQspqKG2l943nEAMTFqnjA,"{""Level"":""level_12"",""Formation"":""Doori,Marto,Roxi, Yan Yan, and Gio,Sir Atcha,""}",EDIT_TEAM,212675EB-EAD6-40F7-8170-BD15C5440FB4,Fri Jan 24 2020 07:16:50 GMT+0000 (Coordinated Universal Time)
mzXK1BclssSw9ZyuBo4hRg,"{""Attempt"":2,""Level"":""level_6"",""Formation"":""Bob,Roxi, Yan Yan, and Gio,Cloud,Fya,"",""Source"":""GAME_OVER""}",RETRY_GAME,5f630b5975b9e3c2925afdfc012d24de,Thu Jan 23 2020 23:39:33 GMT+0000 (Coordinated Universal Time)
lwWRGoymWgp_mQY5n3F0wg,"{""Attempt"":1,""Level"":""intro_4"",""Formation"":""Bob,Marto,Cloud,Fya,""}",START_GAME,41A1B32D-0CD1-4FEA-8670-608D5D2CFCCC,Mon Jan 27 2020 02:27:34 GMT+0000 (Coordinated Universal Time)
REkgY3AmnQ2rHGtTs-KFmQ,"{""IsNewPlayer"":false}",OPEN_APP,D0A2D1A3-4371-422D-8042-6B8CF0F7E81C,Sat Jan 25 2020 18:23:41 GMT+0000 (Coordinated Universal Time)
Cz1RmUxoKM6gxuI6Bjg3gg,"{""IsNewPlayer"":false}",OPEN_APP,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Tue Jan 21 2020 02:26:49 GMT+0000 (Coordinated Universal Time)
Wmg9Jy3xvQiZffKNzWNqWg,"{""message"":{""endSource"":""WIN"",""level"":""level_1"",""team"":""Puka,Marto,Miko,Sir Atcha,""}}",END_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Sun Jan 26 2020 06:39:43 GMT+0000 (Coordinated Universal Time)
Pp5xlog2q5FkrlA0Bux2pA,"{""Level"":""level_9"",""Source"":""FORMATION_POPUP""}",WINDOW_CLOSED,45e70a6c1de82e89219c491af0ca215d,Wed Jan 22 2020 17:52:42 GMT+0000 (Coordinated Universal Time)
xgc7C2PTzFJO0bhnFyGQwg,"{""Level"":""level_6"",""Formation"":""Cloud,Sir Atcha,Roxi, Yan Yan, and Gio,Fya,""}",EDIT_TEAM,672c4c8760797b4edc0693d52938a035,Fri Jan 17 2020 01:28:37 GMT+0000 (Coordinated Universal Time)
djbjoVifkKr54iBzZzrXLw,"{""Level"":""level_10"",""Formation"":""Doori,Sir Atcha,Cloud,Roxi, Yan Yan, and Gio,""}",EDIT_TEAM,b8ab2e96fc5a30cdc73a0e429cd1a210,Thu Jan 16 2020 19:51:25 GMT+0000 (Coordinated Universal Time)
t0TdLfyh2JeHhH8AK6axJQ,"{""message"":{""endSource"":""LOSE"",""level"":""level_11"",""team"":""Miko,Marto,Roxi, Yan Yan, and Gio,Sir Atcha,""}}",END_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Fri Jan 24 2020 07:05:21 GMT+0000 (Coordinated Universal Time)
15IM79lwsp0hbogcTqc1qw,"{""Attempt"":4,""Level"":""level_15"",""Formation"":""Puka,Marto,Roxi, Yan Yan, and Gio,Sir Atcha,"",""Source"":""GAME_OVER""}",RETRY_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Sun Jan 26 2020 01:46:09 GMT+0000 (Coordinated Universal Time)
LKINy3XpjncAr3ZFaEF_DQ,"{""Attempt"":119,""Level"":""level_16"",""Formation"":""Puka,Marto,Bob,Cloud,""}",START_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Tue Jan 28 2020 06:46:16 GMT+0000 (Coordinated Universal Time)
twF702Dn9oqhSPdubN5Vmw,"{""Level"":""level_6"",""Formation"":""Cloud,Puka,Miko,Fya,""}",EDIT_TEAM,CF535C96-8E5C-4BAF-A24B-CD39CAD5E6AB,Sat Jan 25 2020 22:46:15 GMT+0000 (Coordinated Universal Time)
PnxTmv0DIUbx8sJLPqGy0g,"{""message"":{""endSource"":""WIN"",""level"":""level_1"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,69ee9067ae6f981f26201a04aab95d5d,Tue Jan 14 2020 04:36:43 GMT+0000 (Coordinated Universal Time)
oOmtBXmG6jjoxRNga7xhxQ,"{""Attempt"":1,""Level"":""intro_2"",""Formation"":""Bob,Marto,Cloud,Fya,""}",START_GAME,de5dc45098f571a258616ba8b9b7c69e,Tue Jan 21 2020 22:06:43 GMT+0000 (Coordinated Universal Time)
lDIgYm1q6b_L6AVj8e5Niw,"{""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SELECT_LEVEL,1d5f756eeaad21046ddd9a3d605a47af,Thu Jan 09 2020 22:43:55 GMT+0000 (Coordinated Universal Time)
19dDu5KUXl-Rnvvf_2YhTg,"{""Level"":""level_4"",""Source"":""FORMATION_POPUP""}",WINDOW_CLOSED,672c4c8760797b4edc0693d52938a035,Fri Jan 17 2020 01:13:19 GMT+0000 (Coordinated Universal Time)
OUeYeHiXfcXXoi9yYAP4xQ,"{""Attempt"":1,""Level"":""level_1"",""Formation"":""Bob,Marto,Cloud,Fya,""}",START_GAME,42d4c790c3cbad73ab6bc47ee3bd9557,Thu Jan 23 2020 06:59:32 GMT+0000 (Coordinated Universal Time)
KCP_Ih-__5c_xJ86FgMNsw,"{""Attempt"":1,""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,""}",START_GAME,672c4c8760797b4edc0693d52938a035,Fri Jan 17 2020 23:51:15 GMT+0000 (Coordinated Universal Time)
nzVVjXVqT75YXTv7bqaRbA,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_3"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,41BCB9B5-E120-4263-AFCC-0EE41ED11EDD,Sat Feb 01 2020 00:02:29 GMT+0000 (Coordinated Universal Time)
wjKagt10AM1W-D5XUqr9zQ,"{""Attempt"":136,""Level"":""level_16"",""Formation"":""Puka,Marto,Bob,Cloud,"",""Source"":""GAME_OVER""}",RETRY_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Tue Jan 28 2020 06:55:19 GMT+0000 (Coordinated Universal Time)
lVp55PShY_HZ9OnqcR75FA,"{""message"":{""endSource"":""LOSE"",""level"":""level_1"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,1e5027b875d96315a3968cb615f97bc1,Tue Jan 14 2020 21:49:31 GMT+0000 (Coordinated Universal Time)
8tcf02zLWB53smoGGBJx3A,"{""Attempt"":7,""Level"":""level_4"",""Formation"":""Bob,Marto,Cloud,Fya,"",""Source"":""GAME_OVER""}",RETRY_GAME,eaf3cb5c3c66dbabd17c130e8ac567a5,Tue Jan 07 2020 19:38:10 GMT+0000 (Coordinated Universal Time)
Iszg0GAnMyaEOXMGFdW2jQ,"{""message"":{""endSource"":""WIN"",""level"":""intro_4"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,45e70a6c1de82e89219c491af0ca215d,Wed Jan 22 2020 04:28:54 GMT+0000 (Coordinated Universal Time)
rNmmjKeMYlbqnKUtscqQ4Q,"{""message"":{""endSource"":""LOSE"",""level"":""level_12"",""team"":""Doori,Marto,Roxi, Yan Yan, and Gio,Sir Atcha,""}}",END_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Fri Jan 24 2020 07:10:22 GMT+0000 (Coordinated Universal Time)
KXd_DxJelXxomi7jZOeexw,"{""Attempt"":9,""Level"":""level_12"",""Formation"":""Shi Force,Doori,Marto,Roxi, Yan Yan, and Gio,""}",START_GAME,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Tue Jan 21 2020 03:12:15 GMT+0000 (Coordinated Universal Time)
iNm-sfl3RqwD4IP1J4PYSg,"{""IsNewPlayer"":true}",OPEN_APP,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Wed Jan 15 2020 02:23:56 GMT+0000 (Coordinated Universal Time)
7Df8nBsftMS_yok5z4B2Uw,"{""IsNewPlayer"":false}",OPEN_APP,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Thu Jan 30 2020 00:44:28 GMT+0000 (Coordinated Universal Time)
NlypGOGKZkYPhsR-OnUj6A,"{""Level"":""level_1"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SELECT_LEVEL,C4DD6E32-0934-467A-9429-CC1DA89F2504,Wed Jan 29 2020 01:50:53 GMT+0000 (Coordinated Universal Time)
MiAzOvAxU5aLhdreiZvJ7g,"{""Attempt"":4,""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,"",""Source"":""GAME_OVER""}",RETRY_GAME,41860341-36A0-4518-895D-0A6637910ED9,Tue Jan 07 2020 20:03:27 GMT+0000 (Coordinated Universal Time)
v3b6oflQs6iXuNX96MbiLw,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_6"",""team"":""Sir Atcha,Marto,Cloud,Roxi, Yan Yan, and Gio,""}}",END_GAME,42d4c790c3cbad73ab6bc47ee3bd9557,Sun Jan 12 2020 09:37:14 GMT+0000 (Coordinated Universal Time)
Xy2x_xJiXpEj9RLmqR-2Ag,"{""Attempt"":4,""Level"":""level_9"",""Formation"":""Doori,Sir Atcha,Cloud,Roxi, Yan Yan, and Gio,"",""Source"":""PAUSE_MENU""}",RETRY_GAME,b8ab2e96fc5a30cdc73a0e429cd1a210,Thu Jan 16 2020 19:50:02 GMT+0000 (Coordinated Universal Time)
ppPdb-K3jDzz5e-RLusqPg,"{""IsNewPlayer"":false}",OPEN_APP,45e70a6c1de82e89219c491af0ca215d,Sun Jan 12 2020 23:06:33 GMT+0000 (Coordinated Universal Time)
vxmSiOTTnFj5R6au7bqE4A,"{""IsNewPlayer"":false}",OPEN_APP,0bcdb69da2a4dfe7bb5dbb5678e47f35,Tue Jan 07 2020 20:33:59 GMT+0000 (Coordinated Universal Time)
ZII5g4KNDvoKYd_34Id2eg,"{""Level"":""level_5"",""Formation"":""Marto,Sir Atcha,Doori,Fya,""}",SELECT_LEVEL,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Fri Jan 17 2020 06:53:13 GMT+0000 (Coordinated Universal Time)
3hBM7B124CH69qUk7BHiew,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_1"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,862DD7AF-32E9-47EB-B496-63ABA51C4163,Sat Jan 25 2020 02:13:59 GMT+0000 (Coordinated Universal Time)
z6ogGOe-co2K3bhJjxkDvQ,"{""Level"":""level_3"",""Source"":""LEVEL_POPUP""}",WINDOW_CLOSED,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Fri Jan 17 2020 07:13:04 GMT+0000 (Coordinated Universal Time)
IAZztWLtyNeCRTb8Luzz9g,"{""Attempt"":102,""Level"":""level_16"",""Formation"":""Puka,Marto,Doori,Cloud,"",""Source"":""PAUSE_MENU""}",RETRY_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Tue Jan 28 2020 00:49:26 GMT+0000 (Coordinated Universal Time)
2z-ZbbjLBYB6-xbzMZnGRQ,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_2"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,41BCB9B5-E120-4263-AFCC-0EE41ED11EDD,Sat Feb 01 2020 00:01:12 GMT+0000 (Coordinated Universal Time)
RG7EnH5adwX4uHFlrcpzxg,"{""Level"":""intro_1"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SELECT_LEVEL,A24450EC-8F68-44A3-B95A-8F781598E8FC,Sat Jan 25 2020 03:50:44 GMT+0000 (Coordinated Universal Time)
2YzmVVqaznv4nge3Kpckvg,"{""Attempt"":42,""Level"":""level_3"",""Formation"":""Fya,Doori,Sir Atcha,Bob,""}",START_GAME,45e70a6c1de82e89219c491af0ca215d,Tue Jan 21 2020 20:41:48 GMT+0000 (Coordinated Universal Time)
qb1MVYr1A9Og2ppEPh_SvA,"{""IsNewPlayer"":false}",OPEN_APP,672c4c8760797b4edc0693d52938a035,Sat Jan 18 2020 01:14:19 GMT+0000 (Coordinated Universal Time)
i7-Vd4C0RvwTvlLpRk9nww,"{""Level"":""level_4"",""Source"":""FORMATION_POPUP""}",WINDOW_CLOSED,b8ab2e96fc5a30cdc73a0e429cd1a210,Thu Jan 16 2020 19:12:35 GMT+0000 (Coordinated Universal Time)
WkT_QVvBNIsCUUjlz88e9A,"{""IsNewPlayer"":false}",OPEN_APP,8f0b7de452d72257e578560775c77987,Sat Jan 18 2020 03:03:03 GMT+0000 (Coordinated Universal Time)
vPIU26gD81EnSL-kezEQRQ,"{""Level"":""level_1"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SAVE_TEAM,672c4c8760797b4edc0693d52938a035,Sat Jan 18 2020 02:55:16 GMT+0000 (Coordinated Universal Time)
t5vX7c91L3SGuiAisO0XIg,"{""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,""}",SAVE_TEAM,212675EB-EAD6-40F7-8170-BD15C5440FB4,Wed Jan 22 2020 22:42:16 GMT+0000 (Coordinated Universal Time)
LYffsZ2PazfQa3WJsGFVmg,"{""Level"":""level_16"",""Formation"":""Marto,Miko,Doori,Roxi, Yan Yan, and Gio,""}",SAVE_TEAM,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Sun Feb 02 2020 06:31:21 GMT+0000 (Coordinated Universal Time)
abDyo6ffa2eNYzyKkKSGoQ,"{""IsNewPlayer"":false}",OPEN_APP,178D2D7F-0807-40A4-8CB6-1C72827757E0,Tue Jan 14 2020 01:07:44 GMT+0000 (Coordinated Universal Time)
e8I_gqIN8ShwcAc_ubfWJQ,"{""Level"":""level_14"",""Formation"":""Fya,Bob,Puka,Sir Atcha,""}",SELECT_LEVEL,45e70a6c1de82e89219c491af0ca215d,Fri Jan 10 2020 20:40:06 GMT+0000 (Coordinated Universal Time)
r8zS-mqgjPGdMyN4Q4D0rg,"{""message"":{""endSource"":""LOSE"",""level"":""level_1"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,9c7dd13e06c279e70f626c0409211ca3,Wed Jan 29 2020 02:58:48 GMT+0000 (Coordinated Universal Time)
We5mpdnxPVGJwQkT36GVdw,"{""Level"":""level_5"",""Formation"":""Bob,Marto,Doori,Cloud,""}",SAVE_TEAM,672c4c8760797b4edc0693d52938a035,Sat Jan 18 2020 01:28:46 GMT+0000 (Coordinated Universal Time)
ST3jLnjsbWSCfDdJi1ww8Q,"{""Level"":""level_7"",""Formation"":""Sir Atcha,Marto,Fya,Cloud,""}",SELECT_LEVEL,0bcdb69da2a4dfe7bb5dbb5678e47f35,Mon Jan 13 2020 15:53:42 GMT+0000 (Coordinated Universal Time)
UEEc-b8kRko-YaMM2WK6Rg,"{""IsNewPlayer"":false}",OPEN_APP,0bcdb69da2a4dfe7bb5dbb5678e47f35,Mon Jan 13 2020 16:32:18 GMT+0000 (Coordinated Universal Time)
kVC5NWeC51FQMmif_FWPWQ,"{""Attempt"":1,""Level"":""level_10"",""Formation"":""Doori,Marto,Cloud,Sir Atcha,""}",START_GAME,664e46260b0f2b0d9e13c6708670fdc0,Sat Feb 01 2020 17:05:25 GMT+0000 (Coordinated Universal Time)
wXfrco4gk1UGdOH4yBx0UA,"{""Attempt"":1,""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,""}",START_GAME,a09b6e1fadf3b63ab5dff00688221bbe,Sat Jan 25 2020 07:06:29 GMT+0000 (Coordinated Universal Time)
JFyLG1Vc6t1H7orQctvdaw,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_2"",""team"":""Fya,Puka,Bob,Sir Atcha,""}}",END_GAME,45e70a6c1de82e89219c491af0ca215d,Sun Jan 19 2020 23:18:06 GMT+0000 (Coordinated Universal Time)
2qd_opnzXsinKuUe_drsQw,"{""Attempt"":2,""Level"":""level_3"",""Formation"":""Sir Atcha,Marto,Cloud,Fya,""}",START_GAME,2BC8F220-EC01-4E7B-9A83-7CDFE6944C8E,Wed Jan 29 2020 02:58:27 GMT+0000 (Coordinated Universal Time)
OYQzxqsmfVn2rK-ipe51BQ,"{""message"":{""endSource"":""LOSE"",""level"":""level_16"",""team"":""Puka,Marto,Doori,Cloud,""}}",END_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Tue Jan 28 2020 00:48:18 GMT+0000 (Coordinated Universal Time)
ydnfCKn2Lp8nGVMObKgg2g,"{""message"":{""endSource"":""LOSE"",""level"":""level_5"",""team"":""Bob,Fya,Cloud,Doori,""}}",END_GAME,672c4c8760797b4edc0693d52938a035,Fri Jan 17 2020 02:54:07 GMT+0000 (Coordinated Universal Time)
LgWQubBmnt_k3exUPjrADw,"{""message"":{""endSource"":""LOSE"",""level"":""level_12"",""team"":""Doori,Marto,Roxi, Yan Yan, and Gio,Sir Atcha,""}}",END_GAME,212675EB-EAD6-40F7-8170-BD15C5440FB4,Fri Jan 24 2020 07:15:15 GMT+0000 (Coordinated Universal Time)
KjFe7nOfHM9MowprOri2EA,"{""Attempt"":22,""Level"":""level_2"",""Formation"":""Fya,Doori,Puka,Marto,"",""Source"":""PAUSE_MENU""}",RETRY_GAME,45e70a6c1de82e89219c491af0ca215d,Tue Jan 14 2020 21:44:22 GMT+0000 (Coordinated Universal Time)
azNYV4rp6irUKt_IHCuq0w,"{""Attempt"":7,""Level"":""level_2"",""Formation"":""Bob,Marto,Cloud,Fya,"",""Source"":""PAUSE_MENU""}",RETRY_GAME,672c4c8760797b4edc0693d52938a035,Fri Jan 17 2020 23:54:44 GMT+0000 (Coordinated Universal Time)
3uGAWvFzhBgVEs3zAID9TA,"{""Level"":""level_12"",""Formation"":""Shi Force,Doori,Marto,Roxi, Yan Yan, and Gio,""}",SELECT_LEVEL,C3B9ADAC-F76C-4B7F-98A0-556BBA7FE4E9,Tue Jan 21 2020 03:11:24 GMT+0000 (Coordinated Universal Time)
D15fDM-VwCN6tHXgizL8dg,"{""Level"":""level_11"",""Formation"":""Sir Atcha,Marto,Puka,Doori,""}",EDIT_TEAM,45e70a6c1de82e89219c491af0ca215d,Tue Jan 07 2020 20:22:35 GMT+0000 (Coordinated Universal Time)
9Y0qNkJOidCib073f_NuTA,"{""message"":{""endSource"":""LOSE"",""level"":""level_6"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,0bcdb69da2a4dfe7bb5dbb5678e47f35,Fri Jan 31 2020 19:33:01 GMT+0000 (Coordinated Universal Time)
xxK5VM6YIx8K6FypRGhSKQ,"{""IsNewPlayer"":false}",OPEN_APP,8f0b7de452d72257e578560775c77987,Sat Jan 18 2020 00:01:52 GMT+0000 (Coordinated Universal Time)
J2LvKIEJJ6hxTACgFHI2TQ,"{""message"":{""endSource"":""LOSE"",""level"":""level_4"",""team"":""Cloud,Doori,Sir Atcha,Fya,""}}",END_GAME,eeb145810509522b6cff8900eb3b1d99,Wed Jan 15 2020 08:52:27 GMT+0000 (Coordinated Universal Time)
x810h6i1thQg4q3JlzFrjA,"{""message"":{""endSource"":""PAUSE_POPUP"",""level"":""level_5"",""team"":""Fya,Cloud,Sir Atcha,Bob,""}}",END_GAME,45e70a6c1de82e89219c491af0ca215d,Fri Jan 17 2020 03:57:22 GMT+0000 (Coordinated Universal Time)
XpgYuz2KAbWpldWcQicA0A,"{""message"":{""endSource"":""WIN"",""level"":""intro_2"",""team"":""Bob,Marto,Cloud,Fya,""}}",END_GAME,BBD84E3D-DD15-4CFB-BCC0-E4724F3A8689,Sun Jan 26 2020 22:12:35 GMT+0000 (Coordinated Universal Time)
d75OJNff4joO0zAIutrbtA,"{""Level"":""level_15"",""Formation"":""Sir Atcha,Marto,Puka,Doori,""}",SELECT_LEVEL,45e70a6c1de82e89219c491af0ca215d,Tue Jan 07 2020 20:22:23 GMT+0000 (Coordinated Universal Time)
